,year,st,stfips,county,registry,race,hispanic,sex,age,pop
2639827,1978,OR,41,41055,99,1,9,1,12,64
2639828,1978,OR,41,41055,99,1,9,2,12,57
2639829,1978,OR,41,41055,99,1,9,1,13,71
2639830,1978,OR,41,41055,99,1,9,2,13,62
2639831,1978,OR,41,41055,99,3,9,2,13,1
2639832,1978,OR,41,41055,99,1,9,1,14,55
2639833,1978,OR,41,41055,99,1,9,2,14,57
2639834,1978,OR,41,41055,99,1,9,1,15,37
2639835,1978,OR,41,41055,99,1,9,2,15,34
2639836,1978,OR,41,41055,99,1,9,1,16,10
2639837,1978,OR,41,41055,99,1,9,2,16,21
2639838,1978,OR,41,41055,99,1,9,1,17,9
2639839,1978,OR,41,41055,99,1,9,2,17,16
2639840,1978,OR,41,41055,99,1,9,1,18,5
2639841,1978,OR,41,41055,99,1,9,2,18,8
2920453,1979,OR,41,41055,99,1,9,1,0,16
2920454,1979,OR,41,41055,99,1,9,2,0,16
2920455,1979,OR,41,41055,99,2,9,1,0,1
2920456,1979,OR,41,41055,99,1,9,1,1,59
2920457,1979,OR,41,41055,99,1,9,2,1,66
2920458,1979,OR,41,41055,99,3,9,1,1,3
2920459,1979,OR,41,41055,99,3,9,2,1,1
2920460,1979,OR,41,41055,99,1,9,1,2,80
2920461,1979,OR,41,41055,99,1,9,2,2,65
2920462,1979,OR,41,41055,99,2,9,2,2,1
2920463,1979,OR,41,41055,99,3,9,1,2,1
2920464,1979,OR,41,41055,99,1,9,1,3,86
2920465,1979,OR,41,41055,99,1,9,2,3,89
2920466,1979,OR,41,41055,99,3,9,1,3,1
2920467,1979,OR,41,41055,99,3,9,2,3,2
2920468,1979,OR,41,41055,99,1,9,1,4,77
2920469,1979,OR,41,41055,99,1,9,2,4,90
2920470,1979,OR,41,41055,99,3,9,1,4,1
2920471,1979,OR,41,41055,99,1,9,1,5,79
2920472,1979,OR,41,41055,99,1,9,2,5,52
2920473,1979,OR,41,41055,99,2,9,2,5,1
2920474,1979,OR,41,41055,99,3,9,2,5,1
2920475,1979,OR,41,41055,99,1,9,1,6,89
2920476,1979,OR,41,41055,99,1,9,2,6,72
2920477,1979,OR,41,41055,99,3,9,2,6,2
2920478,1979,OR,41,41055,99,1,9,1,7,71
2920479,1979,OR,41,41055,99,1,9,2,7,77
2920480,1979,OR,41,41055,99,3,9,2,7,1
2920481,1979,OR,41,41055,99,1,9,1,8,48
2920482,1979,OR,41,41055,99,1,9,2,8,47
2920483,1979,OR,41,41055,99,1,9,1,9,47
2920484,1979,OR,41,41055,99,1,9,2,9,46
2920485,1979,OR,41,41055,99,1,9,1,10,49
2920486,1979,OR,41,41055,99,1,9,2,10,51
2920487,1979,OR,41,41055,99,3,9,1,10,1
2920488,1979,OR,41,41055,99,1,9,1,11,69
2920489,1979,OR,41,41055,99,1,9,2,11,76
2920490,1979,OR,41,41055,99,3,9,1,11,1
2920491,1979,OR,41,41055,99,1,9,1,12,64
2920492,1979,OR,41,41055,99,1,9,2,12,57
2920493,1979,OR,41,41055,99,1,9,1,13,74
2920494,1979,OR,41,41055,99,1,9,2,13,64
2920495,1979,OR,41,41055,99,3,9,2,13,2
2920496,1979,OR,41,41055,99,1,9,1,14,55
2920497,1979,OR,41,41055,99,1,9,2,14,65
2920498,1979,OR,41,41055,99,1,9,1,15,41
2920499,1979,OR,41,41055,99,1,9,2,15,33
2920500,1979,OR,41,41055,99,1,9,1,16,12
2920501,1979,OR,41,41055,99,1,9,2,16,21
2920502,1979,OR,41,41055,99,1,9,1,17,9
2920503,1979,OR,41,41055,99,1,9,2,17,10
2920504,1979,OR,41,41055,99,1,9,1,18,5
2920505,1979,OR,41,41055,99,1,9,2,18,11
3200913,1980,OR,41,41055,99,1,9,1,0,17
3200914,1980,OR,41,41055,99,1,9,2,0,17
3200915,1980,OR,41,41055,99,2,9,1,0,1
3200916,1980,OR,41,41055,99,1,9,1,1,66
3200917,1980,OR,41,41055,99,1,9,2,1,74
3200918,1980,OR,41,41055,99,3,9,1,1,3
3200919,1980,OR,41,41055,99,3,9,2,1,1
3200920,1980,OR,41,41055,99,1,9,1,2,84
3200921,1980,OR,41,41055,99,1,9,2,2,67
3200922,1980,OR,41,41055,99,2,9,2,2,1
3200923,1980,OR,41,41055,99,3,9,1,2,1
3200924,1980,OR,41,41055,99,1,9,1,3,92
3200925,1980,OR,41,41055,99,1,9,2,3,95
3200926,1980,OR,41,41055,99,3,9,1,3,1
3200927,1980,OR,41,41055,99,3,9,2,3,2
3200928,1980,OR,41,41055,99,1,9,1,4,77
3200929,1980,OR,41,41055,99,1,9,2,4,92
3200930,1980,OR,41,41055,99,3,9,1,4,1
3200931,1980,OR,41,41055,99,1,9,1,5,83
3200932,1980,OR,41,41055,99,1,9,2,5,54
3200933,1980,OR,41,41055,99,2,9,2,5,1
3200934,1980,OR,41,41055,99,3,9,2,5,1
3200935,1980,OR,41,41055,99,1,9,1,6,96
3200936,1980,OR,41,41055,99,1,9,2,6,79
3200937,1980,OR,41,41055,99,3,9,2,6,2
3200938,1980,OR,41,41055,99,1,9,1,7,78
3200939,1980,OR,41,41055,99,1,9,2,7,85
3200940,1980,OR,41,41055,99,3,9,2,7,1
3200941,1980,OR,41,41055,99,1,9,1,8,53
3200942,1980,OR,41,41055,99,1,9,2,8,52
3200943,1980,OR,41,41055,99,1,9,1,9,49
3200944,1980,OR,41,41055,99,1,9,2,9,48
3200945,1980,OR,41,41055,99,1,9,1,10,50
3200946,1980,OR,41,41055,99,1,9,2,10,51
3200947,1980,OR,41,41055,99,1,9,1,11,73
3200948,1980,OR,41,41055,99,1,9,2,11,81
3200949,1980,OR,41,41055,99,3,9,1,11,1
3200950,1980,OR,41,41055,99,1,9,1,12,66
3200951,1980,OR,41,41055,99,1,9,2,12,60
3200952,1980,OR,41,41055,99,1,9,1,13,79
3200953,1980,OR,41,41055,99,1,9,2,13,67
3200954,1980,OR,41,41055,99,3,9,2,13,2
3200955,1980,OR,41,41055,99,1,9,1,14,55
3200956,1980,OR,41,41055,99,1,9,2,14,58
3200957,1980,OR,41,41055,99,3,9,1,14,1
3200958,1980,OR,41,41055,99,1,9,1,15,41
3200959,1980,OR,41,41055,99,1,9,2,15,34
3200960,1980,OR,41,41055,99,1,9,1,16,11
3200961,1980,OR,41,41055,99,1,9,2,16,24
3200962,1980,OR,41,41055,99,1,9,1,17,11
3200963,1980,OR,41,41055,99,1,9,2,17,11
3200964,1980,OR,41,41055,99,1,9,1,18,5
3200965,1980,OR,41,41055,99,1,9,2,18,13
3484326,1981,OR,41,41055,99,1,9,1,0,17
3484327,1981,OR,41,41055,99,1,9,2,0,16
3484328,1981,OR,41,41055,99,2,9,1,0,1
3484329,1981,OR,41,41055,99,1,9,1,1,67
3484330,1981,OR,41,41055,99,1,9,2,1,76
3484331,1981,OR,41,41055,99,3,9,1,1,3
3484332,1981,OR,41,41055,99,3,9,2,1,1
3484333,1981,OR,41,41055,99,1,9,1,2,82
3484334,1981,OR,41,41055,99,1,9,2,2,66
3484335,1981,OR,41,41055,99,2,9,2,2,1
3484336,1981,OR,41,41055,99,3,9,1,2,1
3484337,1981,OR,41,41055,99,1,9,1,3,93
3484338,1981,OR,41,41055,99,1,9,2,3,93
3484339,1981,OR,41,41055,99,3,9,1,3,1
3484340,1981,OR,41,41055,99,3,9,2,3,2
3484341,1981,OR,41,41055,99,1,9,1,4,75
3484342,1981,OR,41,41055,99,1,9,2,4,87
3484343,1981,OR,41,41055,99,3,9,1,4,1
3484344,1981,OR,41,41055,99,1,9,1,5,77
3484345,1981,OR,41,41055,99,1,9,2,5,52
3484346,1981,OR,41,41055,99,2,9,2,5,1
3484347,1981,OR,41,41055,99,3,9,2,5,1
3484348,1981,OR,41,41055,99,1,9,1,6,94
3484349,1981,OR,41,41055,99,1,9,2,6,77
3484350,1981,OR,41,41055,99,3,9,2,6,2
3484351,1981,OR,41,41055,99,1,9,1,7,84
3484352,1981,OR,41,41055,99,1,9,2,7,89
3484353,1981,OR,41,41055,99,3,9,2,7,1
3484354,1981,OR,41,41055,99,1,9,1,8,55
3484355,1981,OR,41,41055,99,1,9,2,8,54
3484356,1981,OR,41,41055,99,1,9,1,9,51
3484357,1981,OR,41,41055,99,1,9,2,9,50
3484358,1981,OR,41,41055,99,1,9,1,10,48
3484359,1981,OR,41,41055,99,1,9,2,10,48
3484360,1981,OR,41,41055,99,1,9,1,11,70
3484361,1981,OR,41,41055,99,1,9,2,11,77
3484362,1981,OR,41,41055,99,3,9,1,11,1
3484363,1981,OR,41,41055,99,1,9,1,12,64
3484364,1981,OR,41,41055,99,1,9,2,12,61
3484365,1981,OR,41,41055,99,1,9,1,13,81
3484366,1981,OR,41,41055,99,1,9,2,13,69
3484367,1981,OR,41,41055,99,3,9,2,13,2
3484368,1981,OR,41,41055,99,1,9,1,14,56
3484369,1981,OR,41,41055,99,1,9,2,14,59
3484370,1981,OR,41,41055,99,3,9,1,14,1
3484371,1981,OR,41,41055,99,1,9,1,15,43
3484372,1981,OR,41,41055,99,1,9,2,15,36
3484373,1981,OR,41,41055,99,1,9,1,16,13
3484374,1981,OR,41,41055,99,1,9,2,16,25
3484375,1981,OR,41,41055,99,1,9,1,17,11
3484376,1981,OR,41,41055,99,1,9,2,17,11
3484377,1981,OR,41,41055,99,1,9,1,18,5
3484378,1981,OR,41,41055,99,1,9,2,18,14
3770465,1982,OR,41,41055,99,1,9,1,0,18
3770466,1982,OR,41,41055,99,1,9,2,0,17
3770467,1982,OR,41,41055,99,2,9,1,0,1
3770468,1982,OR,41,41055,99,1,9,1,1,67
3770469,1982,OR,41,41055,99,1,9,2,1,76
3770470,1982,OR,41,41055,99,3,9,1,1,3
3770471,1982,OR,41,41055,99,3,9,2,1,1
3770472,1982,OR,41,41055,99,1,9,1,2,82
3770473,1982,OR,41,41055,99,1,9,2,2,65
3770474,1982,OR,41,41055,99,2,9,2,2,1
3770475,1982,OR,41,41055,99,3,9,1,2,1
3770476,1982,OR,41,41055,99,1,9,1,3,93
3770477,1982,OR,41,41055,99,1,9,2,3,91
3770478,1982,OR,41,41055,99,3,9,1,3,1
3770479,1982,OR,41,41055,99,3,9,2,3,2
3770480,1982,OR,41,41055,99,1,9,1,4,73
3770481,1982,OR,41,41055,99,1,9,2,4,82
3770482,1982,OR,41,41055,99,3,9,1,4,1
3770483,1982,OR,41,41055,99,1,9,1,5,71
3770484,1982,OR,41,41055,99,1,9,2,5,49
3770485,1982,OR,41,41055,99,2,9,2,5,1
3770486,1982,OR,41,41055,99,3,9,2,5,1
3770487,1982,OR,41,41055,99,1,9,1,6,93
3770488,1982,OR,41,41055,99,1,9,2,6,75
3770489,1982,OR,41,41055,99,3,9,2,6,2
3770490,1982,OR,41,41055,99,1,9,1,7,85
3770491,1982,OR,41,41055,99,1,9,2,7,89
3770492,1982,OR,41,41055,99,3,9,2,7,1
3770493,1982,OR,41,41055,99,1,9,1,8,60
3770494,1982,OR,41,41055,99,1,9,2,8,59
3770495,1982,OR,41,41055,99,1,9,1,9,53
3770496,1982,OR,41,41055,99,1,9,2,9,52
3770497,1982,OR,41,41055,99,1,9,1,10,46
3770498,1982,OR,41,41055,99,1,9,2,10,46
3770499,1982,OR,41,41055,99,1,9,1,11,65
3770500,1982,OR,41,41055,99,1,9,2,11,72
3770501,1982,OR,41,41055,99,3,9,1,11,1
3770502,1982,OR,41,41055,99,1,9,1,12,62
3770503,1982,OR,41,41055,99,1,9,2,12,60
3770504,1982,OR,41,41055,99,1,9,1,13,82
3770505,1982,OR,41,41055,99,1,9,2,13,69
3770506,1982,OR,41,41055,99,3,9,1,13,1
3770507,1982,OR,41,41055,99,3,9,2,13,2
3770508,1982,OR,41,41055,99,1,9,1,14,58
3770509,1982,OR,41,41055,99,1,9,2,14,59
3770510,1982,OR,41,41055,99,3,9,1,14,1
3770511,1982,OR,41,41055,99,1,9,1,15,45
3770512,1982,OR,41,41055,99,1,9,2,15,38
3770513,1982,OR,41,41055,99,1,9,1,16,15
3770514,1982,OR,41,41055,99,1,9,2,16,27
3770515,1982,OR,41,41055,99,1,9,1,17,11
3770516,1982,OR,41,41055,99,1,9,2,17,11
3770517,1982,OR,41,41055,99,1,9,1,18,5
3770518,1982,OR,41,41055,99,1,9,2,18,14
4061572,1983,OR,41,41055,99,1,9,1,0,18
4061573,1983,OR,41,41055,99,1,9,2,0,16
4061574,1983,OR,41,41055,99,2,9,1,0,1
4061575,1983,OR,41,41055,99,1,9,1,1,67
4061576,1983,OR,41,41055,99,1,9,2,1,77
4061577,1983,OR,41,41055,99,3,9,1,1,3
4061578,1983,OR,41,41055,99,3,9,2,1,1
4061579,1983,OR,41,41055,99,1,9,1,2,84
4061580,1983,OR,41,41055,99,1,9,2,2,67
4061581,1983,OR,41,41055,99,2,9,2,2,1
4061582,1983,OR,41,41055,99,3,9,1,2,2
4061583,1983,OR,41,41055,99,1,9,1,3,90
4061584,1983,OR,41,41055,99,1,9,2,3,87
4061585,1983,OR,41,41055,99,3,9,1,3,1
4061586,1983,OR,41,41055,99,3,9,2,3,3
4061587,1983,OR,41,41055,99,1,9,1,4,72
4061588,1983,OR,41,41055,99,1,9,2,4,78
4061589,1983,OR,41,41055,99,3,9,1,4,1
4061590,1983,OR,41,41055,99,1,9,1,5,65
4061591,1983,OR,41,41055,99,1,9,2,5,47
4061592,1983,OR,41,41055,99,2,9,2,5,1
4061593,1983,OR,41,41055,99,3,9,1,5,1
4061594,1983,OR,41,41055,99,3,9,2,5,1
4061595,1983,OR,41,41055,99,1,9,1,6,89
4061596,1983,OR,41,41055,99,1,9,2,6,74
4061597,1983,OR,41,41055,99,3,9,2,6,2
4061598,1983,OR,41,41055,99,1,9,1,7,89
4061599,1983,OR,41,41055,99,1,9,2,7,90
4061600,1983,OR,41,41055,99,3,9,2,7,2
4061601,1983,OR,41,41055,99,1,9,1,8,63
4061602,1983,OR,41,41055,99,1,9,2,8,62
4061603,1983,OR,41,41055,99,1,9,1,9,55
4061604,1983,OR,41,41055,99,1,9,2,9,55
4061605,1983,OR,41,41055,99,3,9,1,9,1
4061606,1983,OR,41,41055,99,1,9,1,10,47
4061607,1983,OR,41,41055,99,1,9,2,10,46
4061608,1983,OR,41,41055,99,1,9,1,11,61
4061609,1983,OR,41,41055,99,1,9,2,11,69
4061610,1983,OR,41,41055,99,3,9,1,11,1
4061611,1983,OR,41,41055,99,3,9,2,11,1
4061612,1983,OR,41,41055,99,1,9,1,12,61
4061613,1983,OR,41,41055,99,1,9,2,12,59
4061614,1983,OR,41,41055,99,1,9,1,13,81
4061615,1983,OR,41,41055,99,1,9,2,13,71
4061616,1983,OR,41,41055,99,3,9,1,13,1
4061617,1983,OR,41,41055,99,3,9,2,13,2
4061618,1983,OR,41,41055,99,1,9,1,14,59
4061619,1983,OR,41,41055,99,1,9,2,14,61
4061620,1983,OR,41,41055,99,3,9,1,14,1
4061621,1983,OR,41,41055,99,1,9,1,15,48
4061622,1983,OR,41,41055,99,1,9,2,15,42
4061623,1983,OR,41,41055,99,1,9,1,16,18
4061624,1983,OR,41,41055,99,1,9,2,16,28
4061625,1983,OR,41,41055,99,1,9,1,17,12
4061626,1983,OR,41,41055,99,1,9,2,17,11
4061627,1983,OR,41,41055,99,1,9,1,18,5
4061628,1983,OR,41,41055,99,1,9,2,18,16
4354257,1984,OR,41,41055,99,1,9,1,0,19
4354258,1984,OR,41,41055,99,1,9,2,0,16
4354259,1984,OR,41,41055,99,2,9,1,0,1
4354260,1984,OR,41,41055,99,1,9,1,1,65
4354261,1984,OR,41,41055,99,1,9,2,1,77
4354262,1984,OR,41,41055,99,3,9,1,1,3
4354263,1984,OR,41,41055,99,3,9,2,1,1
4354264,1984,OR,41,41055,99,1,9,1,2,87
4354265,1984,OR,41,41055,99,1,9,2,2,69
4354266,1984,OR,41,41055,99,2,9,2,2,1
4354267,1984,OR,41,41055,99,3,9,1,2,2
4354268,1984,OR,41,41055,99,1,9,1,3,90
4354269,1984,OR,41,41055,99,1,9,2,3,85
4354270,1984,OR,41,41055,99,3,9,1,3,1
4354271,1984,OR,41,41055,99,3,9,2,3,3
4354272,1984,OR,41,41055,99,1,9,1,4,73
4354273,1984,OR,41,41055,99,1,9,2,4,76
4354274,1984,OR,41,41055,99,3,9,1,4,1
4354275,1984,OR,41,41055,99,1,9,1,5,62
4354276,1984,OR,41,41055,99,1,9,2,5,44
4354277,1984,OR,41,41055,99,2,9,2,5,1
4354278,1984,OR,41,41055,99,3,9,1,5,1
4354279,1984,OR,41,41055,99,3,9,2,5,1
4354280,1984,OR,41,41055,99,1,9,1,6,86
4354281,1984,OR,41,41055,99,1,9,2,6,71
4354282,1984,OR,41,41055,99,3,9,2,6,2
4354283,1984,OR,41,41055,99,1,9,1,7,94
4354284,1984,OR,41,41055,99,1,9,2,7,93
4354285,1984,OR,41,41055,99,3,9,2,7,2
4354286,1984,OR,41,41055,99,1,9,1,8,67
4354287,1984,OR,41,41055,99,1,9,2,8,66
4354288,1984,OR,41,41055,99,1,9,1,9,60
4354289,1984,OR,41,41055,99,1,9,2,9,59
4354290,1984,OR,41,41055,99,3,9,1,9,1
4354291,1984,OR,41,41055,99,1,9,1,10,47
4354292,1984,OR,41,41055,99,1,9,2,10,45
4354293,1984,OR,41,41055,99,1,9,1,11,59
4354294,1984,OR,41,41055,99,1,9,2,11,67
4354295,1984,OR,41,41055,99,3,9,1,11,1
4354296,1984,OR,41,41055,99,3,9,2,11,1
4354297,1984,OR,41,41055,99,1,9,1,12,61
4354298,1984,OR,41,41055,99,1,9,2,12,60
4354299,1984,OR,41,41055,99,1,9,1,13,83
4354300,1984,OR,41,41055,99,1,9,2,13,74
4354301,1984,OR,41,41055,99,3,9,1,13,1
4354302,1984,OR,41,41055,99,3,9,2,13,2
4354303,1984,OR,41,41055,99,1,9,1,14,62
4354304,1984,OR,41,41055,99,1,9,2,14,62
4354305,1984,OR,41,41055,99,3,9,1,14,1
4354306,1984,OR,41,41055,99,1,9,1,15,50
4354307,1984,OR,41,41055,99,1,9,2,15,45
4354308,1984,OR,41,41055,99,1,9,1,16,20
4354309,1984,OR,41,41055,99,1,9,2,16,29
4354310,1984,OR,41,41055,99,1,9,1,17,13
4354311,1984,OR,41,41055,99,1,9,2,17,12
4354312,1984,OR,41,41055,99,1,9,1,18,5
4354313,1984,OR,41,41055,99,1,9,2,18,17
4649779,1985,OR,41,41055,99,1,9,1,0,18
4649780,1985,OR,41,41055,99,1,9,2,0,15
4649781,1985,OR,41,41055,99,3,9,1,0,1
4649782,1985,OR,41,41055,99,1,9,1,1,64
4649783,1985,OR,41,41055,99,1,9,2,1,74
4649784,1985,OR,41,41055,99,3,9,1,1,1
4649785,1985,OR,41,41055,99,3,9,2,1,2
4649786,1985,OR,41,41055,99,1,9,1,2,86
4649787,1985,OR,41,41055,99,1,9,2,2,69
4649788,1985,OR,41,41055,99,3,9,1,2,2
4649789,1985,OR,41,41055,99,3,9,2,2,1
4649790,1985,OR,41,41055,99,1,9,1,3,85
4649791,1985,OR,41,41055,99,1,9,2,3,78
4649792,1985,OR,41,41055,99,3,9,1,3,2
4649793,1985,OR,41,41055,99,3,9,2,3,3
4649794,1985,OR,41,41055,99,1,9,1,4,72
4649795,1985,OR,41,41055,99,1,9,2,4,72
4649796,1985,OR,41,41055,99,3,9,2,4,1
4649797,1985,OR,41,41055,99,1,9,1,5,54
4649798,1985,OR,41,41055,99,1,9,2,5,40
4649799,1985,OR,41,41055,99,3,9,1,5,1
4649800,1985,OR,41,41055,99,1,9,1,6,81
4649801,1985,OR,41,41055,99,1,9,2,6,66
4649802,1985,OR,41,41055,99,3,9,1,6,1
4649803,1985,OR,41,41055,99,3,9,2,6,2
4649804,1985,OR,41,41055,99,1,9,1,7,93
4649805,1985,OR,41,41055,99,1,9,2,7,91
4649806,1985,OR,41,41055,99,3,9,1,7,1
4649807,1985,OR,41,41055,99,3,9,2,7,2
4649808,1985,OR,41,41055,99,1,9,1,8,70
4649809,1985,OR,41,41055,99,1,9,2,8,69
4649810,1985,OR,41,41055,99,3,9,2,8,1
4649811,1985,OR,41,41055,99,1,9,1,9,60
4649812,1985,OR,41,41055,99,1,9,2,9,60
4649813,1985,OR,41,41055,99,3,9,1,9,1
4649814,1985,OR,41,41055,99,3,9,2,9,1
4649815,1985,OR,41,41055,99,1,9,1,10,44
4649816,1985,OR,41,41055,99,1,9,2,10,44
4649817,1985,OR,41,41055,99,3,9,1,10,1
4649818,1985,OR,41,41055,99,1,9,1,11,54
4649819,1985,OR,41,41055,99,1,9,2,11,61
4649820,1985,OR,41,41055,99,3,9,1,11,1
4649821,1985,OR,41,41055,99,3,9,2,11,1
4649822,1985,OR,41,41055,99,1,9,1,12,59
4649823,1985,OR,41,41055,99,1,9,2,12,59
4649824,1985,OR,41,41055,99,3,9,2,12,1
4649825,1985,OR,41,41055,99,1,9,1,13,81
4649826,1985,OR,41,41055,99,1,9,2,13,72
4649827,1985,OR,41,41055,99,3,9,1,13,2
4649828,1985,OR,41,41055,99,3,9,2,13,1
4649829,1985,OR,41,41055,99,1,9,1,14,62
4649830,1985,OR,41,41055,99,1,9,2,14,60
4649831,1985,OR,41,41055,99,1,9,1,15,50
4649832,1985,OR,41,41055,99,1,9,2,15,45
4649833,1985,OR,41,41055,99,1,9,1,16,22
4649834,1985,OR,41,41055,99,1,9,2,16,30
4649835,1985,OR,41,41055,99,1,9,1,17,13
4649836,1985,OR,41,41055,99,1,9,2,17,13
4649837,1985,OR,41,41055,99,3,9,2,17,1
4649838,1985,OR,41,41055,99,1,9,1,18,6
4649839,1985,OR,41,41055,99,1,9,2,18,18
4946407,1986,OR,41,41055,99,1,9,1,0,18
4946408,1986,OR,41,41055,99,1,9,2,0,14
4946409,1986,OR,41,41055,99,3,9,1,0,1
4946410,1986,OR,41,41055,99,1,9,1,1,59
4946411,1986,OR,41,41055,99,1,9,2,1,70
4946412,1986,OR,41,41055,99,3,9,1,1,1
4946413,1986,OR,41,41055,99,3,9,2,1,2
4946414,1986,OR,41,41055,99,1,9,1,2,85
4946415,1986,OR,41,41055,99,1,9,2,2,69
4946416,1986,OR,41,41055,99,3,9,1,2,2
4946417,1986,OR,41,41055,99,3,9,2,2,1
4946418,1986,OR,41,41055,99,1,9,1,3,80
4946419,1986,OR,41,41055,99,1,9,2,3,71
4946420,1986,OR,41,41055,99,3,9,1,3,2
4946421,1986,OR,41,41055,99,3,9,2,3,3
4946422,1986,OR,41,41055,99,1,9,1,4,70
4946423,1986,OR,41,41055,99,1,9,2,4,67
4946424,1986,OR,41,41055,99,3,9,2,4,1
4946425,1986,OR,41,41055,99,1,9,1,5,45
4946426,1986,OR,41,41055,99,1,9,2,5,36
4946427,1986,OR,41,41055,99,3,9,1,5,1
4946428,1986,OR,41,41055,99,1,9,1,6,75
4946429,1986,OR,41,41055,99,1,9,2,6,62
4946430,1986,OR,41,41055,99,3,9,1,6,1
4946431,1986,OR,41,41055,99,3,9,2,6,2
4946432,1986,OR,41,41055,99,1,9,1,7,92
4946433,1986,OR,41,41055,99,1,9,2,7,88
4946434,1986,OR,41,41055,99,3,9,1,7,1
4946435,1986,OR,41,41055,99,3,9,2,7,2
4946436,1986,OR,41,41055,99,1,9,1,8,72
4946437,1986,OR,41,41055,99,1,9,2,8,70
4946438,1986,OR,41,41055,99,3,9,2,8,1
4946439,1986,OR,41,41055,99,1,9,1,9,59
4946440,1986,OR,41,41055,99,1,9,2,9,59
4946441,1986,OR,41,41055,99,3,9,1,9,1
4946442,1986,OR,41,41055,99,3,9,2,9,1
4946443,1986,OR,41,41055,99,1,9,1,10,45
4946444,1986,OR,41,41055,99,1,9,2,10,42
4946445,1986,OR,41,41055,99,3,9,1,10,1
4946446,1986,OR,41,41055,99,1,9,1,11,49
4946447,1986,OR,41,41055,99,1,9,2,11,56
4946448,1986,OR,41,41055,99,3,9,1,11,1
4946449,1986,OR,41,41055,99,3,9,2,11,1
4946450,1986,OR,41,41055,99,1,9,1,12,55
4946451,1986,OR,41,41055,99,1,9,2,12,56
4946452,1986,OR,41,41055,99,3,9,2,12,1
4946453,1986,OR,41,41055,99,1,9,1,13,77
4946454,1986,OR,41,41055,99,1,9,2,13,70
4946455,1986,OR,41,41055,99,3,9,1,13,2
4946456,1986,OR,41,41055,99,3,9,2,13,1
4946457,1986,OR,41,41055,99,1,9,1,14,60
4946458,1986,OR,41,41055,99,1,9,2,14,59
4946459,1986,OR,41,41055,99,1,9,1,15,51
4946460,1986,OR,41,41055,99,1,9,2,15,47
4946461,1986,OR,41,41055,99,1,9,1,16,24
4946462,1986,OR,41,41055,99,1,9,2,16,31
4946463,1986,OR,41,41055,99,1,9,1,17,12
4946464,1986,OR,41,41055,99,1,9,2,17,12
4946465,1986,OR,41,41055,99,3,9,2,17,1
4946466,1986,OR,41,41055,99,1,9,1,18,6
4946467,1986,OR,41,41055,99,1,9,2,18,17
5243038,1987,OR,41,41055,99,1,9,1,0,16
5243039,1987,OR,41,41055,99,1,9,2,0,13
5243040,1987,OR,41,41055,99,3,9,1,0,1
5243041,1987,OR,41,41055,99,1,9,1,1,55
5243042,1987,OR,41,41055,99,1,9,2,1,65
5243043,1987,OR,41,41055,99,3,9,1,1,1
5243044,1987,OR,41,41055,99,3,9,2,1,2
5243045,1987,OR,41,41055,99,1,9,1,2,80
5243046,1987,OR,41,41055,99,1,9,2,2,64
5243047,1987,OR,41,41055,99,3,9,1,2,2
5243048,1987,OR,41,41055,99,3,9,2,2,1
5243049,1987,OR,41,41055,99,1,9,1,3,76
5243050,1987,OR,41,41055,99,1,9,2,3,67
5243051,1987,OR,41,41055,99,3,9,1,3,2
5243052,1987,OR,41,41055,99,3,9,2,3,3
5243053,1987,OR,41,41055,99,1,9,1,4,67
5243054,1987,OR,41,41055,99,1,9,2,4,61
5243055,1987,OR,41,41055,99,3,9,2,4,1
5243056,1987,OR,41,41055,99,1,9,1,5,37
5243057,1987,OR,41,41055,99,1,9,2,5,30
5243058,1987,OR,41,41055,99,3,9,1,5,1
5243059,1987,OR,41,41055,99,1,9,1,6,68
5243060,1987,OR,41,41055,99,1,9,2,6,57
5243061,1987,OR,41,41055,99,3,9,1,6,1
5243062,1987,OR,41,41055,99,3,9,2,6,2
5243063,1987,OR,41,41055,99,1,9,1,7,87
5243064,1987,OR,41,41055,99,1,9,2,7,83
5243065,1987,OR,41,41055,99,3,9,1,7,1
5243066,1987,OR,41,41055,99,3,9,2,7,2
5243067,1987,OR,41,41055,99,1,9,1,8,69
5243068,1987,OR,41,41055,99,1,9,2,8,68
5243069,1987,OR,41,41055,99,3,9,2,8,1
5243070,1987,OR,41,41055,99,1,9,1,9,63
5243071,1987,OR,41,41055,99,1,9,2,9,62
5243072,1987,OR,41,41055,99,3,9,1,9,1
5243073,1987,OR,41,41055,99,3,9,2,9,1
5243074,1987,OR,41,41055,99,1,9,1,10,42
5243075,1987,OR,41,41055,99,1,9,2,10,39
5243076,1987,OR,41,41055,99,3,9,1,10,1
5243077,1987,OR,41,41055,99,1,9,1,11,44
5243078,1987,OR,41,41055,99,1,9,2,11,52
5243079,1987,OR,41,41055,99,3,9,1,11,1
5243080,1987,OR,41,41055,99,3,9,2,11,1
5243081,1987,OR,41,41055,99,1,9,1,12,51
5243082,1987,OR,41,41055,99,1,9,2,12,54
5243083,1987,OR,41,41055,99,3,9,2,12,1
5243084,1987,OR,41,41055,99,1,9,1,13,72
5243085,1987,OR,41,41055,99,1,9,2,13,66
5243086,1987,OR,41,41055,99,3,9,1,13,2
5243087,1987,OR,41,41055,99,3,9,2,13,1
5243088,1987,OR,41,41055,99,1,9,1,14,59
5243089,1987,OR,41,41055,99,1,9,2,14,57
5243090,1987,OR,41,41055,99,1,9,1,15,50
